game_id,round_id,team1_score,team2_score,team1_round_score,team2_round_score,seat_position,is_dealer,partner_is_dealer,trump_suit,hand,known_cards,card_to_evaluate,card_to_play,win_probability
71,4,0,0,2,1,0,False,True,hearts,"['10 of spades', 'K of hearts']","['Q of diamonds', 'A of spades', 'Q of spades', 'J of spades', '9 of spades', '9 of diamonds', 'A of diamonds', 'Q of hearts', 'J of hearts', '9 of hearts', '10 of hearts', 'J of diamonds', 'J of clubs']",K of hearts,1,0.0
71,5,1,0,3,1,0,False,True,hearts,['10 of spades'],"['Q of diamonds', 'A of spades', 'Q of spades', 'J of spades', '9 of spades', '9 of diamonds', 'A of diamonds', 'Q of hearts', 'J of hearts', '9 of hearts', '10 of hearts', 'J of diamonds', 'J of clubs', 'K of hearts', 'K of spades', '9 of clubs', '10 of diamonds']",10 of spades,1,0.0
71,1,3,7,0,0,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs', 'A of spades']",['K of hearts'],K of spades,0,0.0
71,1,3,7,0,0,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs', 'A of spades']",['K of hearts'],10 of hearts,0,0.0
71,1,3,7,0,0,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs', 'A of spades']",['K of hearts'],9 of spades,0,0.0
71,1,3,7,0,0,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs', 'A of spades']",['K of hearts'],J of clubs,0,1.0
71,1,3,7,0,0,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs', 'A of spades']",['K of hearts'],A of spades,1,0.0
71,2,0,0,0,1,3,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds']",K of spades,0,1.0
71,2,0,0,0,1,3,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds']",10 of hearts,0,1.0
71,2,0,0,0,1,3,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds']",9 of spades,0,1.0
71,2,0,0,0,1,3,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades', 'J of clubs']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds']",J of clubs,1,1.0
71,3,0,0,1,1,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds', 'Q of clubs', '9 of clubs', '10 of diamonds', 'J of clubs']",K of spades,1,0.0
71,3,0,0,1,1,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds', 'Q of clubs', '9 of clubs', '10 of diamonds', 'J of clubs']",10 of hearts,0,0.0
71,3,0,0,1,1,0,False,False,clubs,"['K of spades', '10 of hearts', '9 of spades']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds', 'Q of clubs', '9 of clubs', '10 of diamonds', 'J of clubs']",9 of spades,0,1.0
71,4,0,0,2,1,0,False,False,clubs,"['10 of hearts', '9 of spades']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds', 'Q of clubs', '9 of clubs', '10 of diamonds', 'J of clubs', 'K of spades', '9 of hearts', '10 of spades', 'Q of diamonds']",10 of hearts,0,0.0
71,4,0,0,2,1,0,False,False,clubs,"['10 of hearts', '9 of spades']","['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds', 'Q of clubs', '9 of clubs', '10 of diamonds', 'J of clubs', 'K of spades', '9 of hearts', '10 of spades', 'Q of diamonds']",9 of spades,1,0.0
71,5,2,0,3,1,2,False,False,clubs,['10 of hearts'],"['K of hearts', 'A of spades', '10 of clubs', 'Q of spades', '9 of diamonds', 'Q of clubs', '9 of clubs', '10 of diamonds', 'J of clubs', 'K of spades', '9 of hearts', '10 of spades', 'Q of diamonds', '9 of spades', 'J of diamonds', 'J of spades', 'K of diamonds']",10 of hearts,1,0.0
71,1,5,7,0,0,3,True,True,clubs,"['K of diamonds', '10 of clubs', 'A of diamonds', 'K of hearts', '9 of spades']",['A of hearts'],K of diamonds,0,0.0
71,1,5,7,0,0,3,True,True,clubs,"['K of diamonds', '10 of clubs', 'A of diamonds', 'K of hearts', '9 of spades']",['A of hearts'],10 of clubs,1,0.0
71,1,5,7,0,0,3,True,True,clubs,"['K of diamonds', '10 of clubs', 'A of diamonds', 'K of hearts', '9 of spades']",['A of hearts'],A of diamonds,0,0.0
71,1,5,7,0,0,3,True,True,clubs,"['K of diamonds', '10 of clubs', 'A of diamonds', 'K of hearts', '9 of spades']",['A of hearts'],K of hearts,0,0.0
71,1,5,7,0,0,3,True,True,clubs,"['K of diamonds', '10 of clubs', 'A of diamonds', 'K of hearts', '9 of spades']",['A of hearts'],9 of spades,0,0.0
71,2,0,0,0,1,3,True,True,clubs,"['K of diamonds', 'A of diamonds', 'K of hearts', '9 of spades']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs']",K of diamonds,0,0.0
71,2,0,0,0,1,3,True,True,clubs,"['K of diamonds', 'A of diamonds', 'K of hearts', '9 of spades']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs']",A of diamonds,0,0.0
71,2,0,0,0,1,3,True,True,clubs,"['K of diamonds', 'A of diamonds', 'K of hearts', '9 of spades']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs']",K of hearts,0,0.0
71,2,0,0,0,1,3,True,True,clubs,"['K of diamonds', 'A of diamonds', 'K of hearts', '9 of spades']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs']",9 of spades,1,0.0
71,3,0,0,0,2,3,True,True,clubs,"['K of diamonds', 'A of diamonds', 'K of hearts']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs', 'A of clubs', '10 of hearts', '9 of hearts', '9 of spades']",K of diamonds,1,0.0
71,3,0,0,0,2,3,True,True,clubs,"['K of diamonds', 'A of diamonds', 'K of hearts']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs', 'A of clubs', '10 of hearts', '9 of hearts', '9 of spades']",A of diamonds,0,0.0
71,3,0,0,0,2,3,True,True,clubs,"['K of diamonds', 'A of diamonds', 'K of hearts']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs', 'A of clubs', '10 of hearts', '9 of hearts', '9 of spades']",K of hearts,0,0.0
71,4,0,1,0,3,3,True,True,clubs,"['A of diamonds', 'K of hearts']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs', 'A of clubs', '10 of hearts', '9 of hearts', '9 of spades', '9 of clubs', '10 of diamonds', '10 of spades', 'K of diamonds']",A of diamonds,0,0.0
71,4,0,1,0,3,3,True,True,clubs,"['A of diamonds', 'K of hearts']","['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs', 'A of clubs', '10 of hearts', '9 of hearts', '9 of spades', '9 of clubs', '10 of diamonds', '10 of spades', 'K of diamonds']",K of hearts,1,0.0
71,5,0,1,0,4,3,True,True,clubs,['A of diamonds'],"['A of hearts', 'J of clubs', 'J of spades', 'Q of clubs', '10 of clubs', 'A of clubs', '10 of hearts', '9 of hearts', '9 of spades', '9 of clubs', '10 of diamonds', '10 of spades', 'K of diamonds', 'A of spades', 'Q of spades', 'Q of hearts', 'K of hearts']",A of diamonds,1,0.0
71,1,5,9,0,0,2,False,False,spades,"['Q of spades', 'A of spades', 'A of clubs', 'K of spades', '9 of diamonds']",['10 of diamonds'],Q of spades,1,1.0
71,1,5,9,0,0,2,False,False,spades,"['Q of spades', 'A of spades', 'A of clubs', 'K of spades', '9 of diamonds']",['10 of diamonds'],A of spades,0,1.0
71,1,5,9,0,0,2,False,False,spades,"['Q of spades', 'A of spades', 'A of clubs', 'K of spades', '9 of diamonds']",['10 of diamonds'],A of clubs,0,1.0
71,1,5,9,0,0,2,False,False,spades,"['Q of spades', 'A of spades', 'A of clubs', 'K of spades', '9 of diamonds']",['10 of diamonds'],K of spades,0,1.0
71,1,5,9,0,0,2,False,False,spades,"['Q of spades', 'A of spades', 'A of clubs', 'K of spades', '9 of diamonds']",['10 of diamonds'],9 of diamonds,0,1.0
71,2,0,0,1,0,2,False,False,spades,"['A of spades', 'A of clubs', 'K of spades', '9 of diamonds']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades']",A of spades,0,1.0
71,2,0,0,1,0,2,False,False,spades,"['A of spades', 'A of clubs', 'K of spades', '9 of diamonds']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades']",A of clubs,0,1.0
71,2,0,0,1,0,2,False,False,spades,"['A of spades', 'A of clubs', 'K of spades', '9 of diamonds']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades']",K of spades,0,1.0
71,2,0,0,1,0,2,False,False,spades,"['A of spades', 'A of clubs', 'K of spades', '9 of diamonds']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades']",9 of diamonds,1,1.0
71,3,0,0,1,1,1,False,False,spades,"['A of spades', 'A of clubs', 'K of spades']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades', 'J of diamonds', 'Q of diamonds', '9 of diamonds', '9 of hearts']",A of spades,0,1.0
71,3,0,0,1,1,1,False,False,spades,"['A of spades', 'A of clubs', 'K of spades']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades', 'J of diamonds', 'Q of diamonds', '9 of diamonds', '9 of hearts']",A of clubs,0,1.0
71,3,0,0,1,1,1,False,False,spades,"['A of spades', 'A of clubs', 'K of spades']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades', 'J of diamonds', 'Q of diamonds', '9 of diamonds', '9 of hearts']",K of spades,1,1.0
71,4,0,0,2,1,0,False,False,spades,"['A of spades', 'A of clubs']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades', 'J of diamonds', 'Q of diamonds', '9 of diamonds', '9 of hearts', 'A of diamonds', 'K of spades', '9 of clubs', 'Q of hearts']",A of spades,1,0.0
71,4,0,0,2,1,0,False,False,spades,"['A of spades', 'A of clubs']","['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades', 'J of diamonds', 'Q of diamonds', '9 of diamonds', '9 of hearts', 'A of diamonds', 'K of spades', '9 of clubs', 'Q of hearts']",A of clubs,0,0.0
71,5,1,0,3,1,0,False,False,spades,['A of clubs'],"['10 of diamonds', 'J of spades', '9 of spades', 'Q of spades', '10 of spades', 'J of diamonds', 'Q of diamonds', '9 of diamonds', '9 of hearts', 'A of diamonds', 'K of spades', '9 of clubs', 'Q of hearts', 'A of spades', '10 of clubs', 'Q of clubs', '10 of hearts']",A of clubs,1,0.0
71,1,6,9,0,0,1,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of clubs', 'Q of hearts', 'J of clubs']",['A of spades'],10 of diamonds,0,1.0
71,1,6,9,0,0,1,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of clubs', 'Q of hearts', 'J of clubs']",['A of spades'],10 of hearts,0,1.0
71,1,6,9,0,0,1,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of clubs', 'Q of hearts', 'J of clubs']",['A of spades'],Q of clubs,1,1.0
71,1,6,9,0,0,1,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of clubs', 'Q of hearts', 'J of clubs']",['A of spades'],Q of hearts,0,1.0
71,1,6,9,0,0,1,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of clubs', 'Q of hearts', 'J of clubs']",['A of spades'],J of clubs,0,1.0
71,2,0,0,1,0,2,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of hearts', 'J of clubs']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades']",10 of diamonds,0,1.0
71,2,0,0,1,0,2,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of hearts', 'J of clubs']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades']",10 of hearts,0,1.0
71,2,0,0,1,0,2,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of hearts', 'J of clubs']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades']",Q of hearts,0,1.0
71,2,0,0,1,0,2,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of hearts', 'J of clubs']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades']",J of clubs,1,1.0
71,3,0,0,1,1,3,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of hearts']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades', 'A of spades', 'K of spades', 'J of clubs', 'J of spades']",10 of diamonds,1,0.0
71,3,0,0,1,1,3,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of hearts']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades', 'A of spades', 'K of spades', 'J of clubs', 'J of spades']",10 of hearts,0,0.0
71,3,0,0,1,1,3,False,True,spades,"['10 of diamonds', '10 of hearts', 'Q of hearts']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades', 'A of spades', 'K of spades', 'J of clubs', 'J of spades']",Q of hearts,0,0.0
71,4,0,0,2,1,2,False,True,spades,"['10 of hearts', 'Q of hearts']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades', 'A of spades', 'K of spades', 'J of clubs', 'J of spades', 'K of clubs', 'Q of spades', '9 of hearts', '10 of diamonds']",10 of hearts,1,0.0
71,4,0,0,2,1,2,False,True,spades,"['10 of hearts', 'Q of hearts']","['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades', 'A of spades', 'K of spades', 'J of clubs', 'J of spades', 'K of clubs', 'Q of spades', '9 of hearts', '10 of diamonds']",Q of hearts,0,0.0
71,5,1,0,3,1,2,False,True,spades,['Q of hearts'],"['A of spades', 'A of clubs', 'Q of clubs', '10 of clubs', '9 of spades', 'A of spades', 'K of spades', 'J of clubs', 'J of spades', 'K of clubs', 'Q of spades', '9 of hearts', '10 of diamonds', 'A of hearts', 'K of hearts', '10 of hearts', '9 of diamonds']",Q of hearts,1,0.0
71,1,7,9,0,0,0,False,False,clubs,"['A of hearts', '10 of spades', 'K of spades', 'J of clubs', 'K of hearts']",['J of spades'],A of hearts,1,1.0
71,1,7,9,0,0,0,False,False,clubs,"['A of hearts', '10 of spades', 'K of spades', 'J of clubs', 'K of hearts']",['J of spades'],10 of spades,0,1.0
71,1,7,9,0,0,0,False,False,clubs,"['A of hearts', '10 of spades', 'K of spades', 'J of clubs', 'K of hearts']",['J of spades'],K of spades,0,1.0
71,1,7,9,0,0,0,False,False,clubs,"['A of hearts', '10 of spades', 'K of spades', 'J of clubs', 'K of hearts']",['J of spades'],J of clubs,0,1.0
71,1,7,9,0,0,0,False,False,clubs,"['A of hearts', '10 of spades', 'K of spades', 'J of clubs', 'K of hearts']",['J of spades'],K of hearts,0,1.0
71,2,0,0,0,1,3,False,False,clubs,"['10 of spades', 'K of spades', 'J of clubs', 'K of hearts']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts']",10 of spades,0,1.0
71,2,0,0,0,1,3,False,False,clubs,"['10 of spades', 'K of spades', 'J of clubs', 'K of hearts']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts']",K of spades,0,1.0
71,2,0,0,0,1,3,False,False,clubs,"['10 of spades', 'K of spades', 'J of clubs', 'K of hearts']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts']",J of clubs,1,1.0
71,2,0,0,0,1,3,False,False,clubs,"['10 of spades', 'K of spades', 'J of clubs', 'K of hearts']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts']",K of hearts,0,1.0
71,3,0,0,1,1,0,False,False,clubs,"['10 of spades', 'K of spades', 'K of hearts']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts', 'A of clubs', 'Q of clubs', 'J of hearts', 'J of clubs']",10 of spades,0,1.0
71,3,0,0,1,1,0,False,False,clubs,"['10 of spades', 'K of spades', 'K of hearts']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts', 'A of clubs', 'Q of clubs', 'J of hearts', 'J of clubs']",K of spades,0,0.0
71,3,0,0,1,1,0,False,False,clubs,"['10 of spades', 'K of spades', 'K of hearts']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts', 'A of clubs', 'Q of clubs', 'J of hearts', 'J of clubs']",K of hearts,1,1.0
71,4,0,0,2,1,0,False,False,clubs,"['10 of spades', 'K of spades']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts', 'A of clubs', 'Q of clubs', 'J of hearts', 'J of clubs', 'K of hearts', 'Q of diamonds', '9 of diamonds', 'Q of hearts']",10 of spades,1,0.0
71,4,0,0,2,1,0,False,False,clubs,"['10 of spades', 'K of spades']","['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts', 'A of clubs', 'Q of clubs', 'J of hearts', 'J of clubs', 'K of hearts', 'Q of diamonds', '9 of diamonds', 'Q of hearts']",K of spades,0,0.0
71,5,2,0,3,1,2,False,False,clubs,['K of spades'],"['J of spades', 'A of hearts', 'K of clubs', '9 of spades', '9 of hearts', 'A of clubs', 'Q of clubs', 'J of hearts', 'J of clubs', 'K of hearts', 'Q of diamonds', '9 of diamonds', 'Q of hearts', '10 of spades', 'K of diamonds', '9 of clubs', 'A of spades']",K of spades,1,0.0
71,1,9,9,0,0,3,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds', 'J of spades']",['J of spades'],A of diamonds,0,1.0
71,1,9,9,0,0,3,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds', 'J of spades']",['J of spades'],10 of spades,0,1.0
71,1,9,9,0,0,3,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds', 'J of spades']",['J of spades'],9 of spades,0,1.0
71,1,9,9,0,0,3,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds', 'J of spades']",['J of spades'],10 of diamonds,0,1.0
71,1,9,9,0,0,3,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds', 'J of spades']",['J of spades'],J of spades,1,1.0
71,2,0,0,1,0,0,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades']",A of diamonds,0,0.0
71,2,0,0,1,0,0,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades']",10 of spades,0,0.0
71,2,0,0,1,0,0,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades']",9 of spades,1,0.0
71,2,0,0,1,0,0,True,True,spades,"['A of diamonds', '10 of spades', '9 of spades', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades']",10 of diamonds,0,0.0
71,3,0,0,1,1,3,True,True,spades,"['A of diamonds', '10 of spades', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades', '9 of spades', 'J of clubs', '9 of diamonds', '10 of hearts']",A of diamonds,0,1.0
71,3,0,0,1,1,3,True,True,spades,"['A of diamonds', '10 of spades', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades', '9 of spades', 'J of clubs', '9 of diamonds', '10 of hearts']",10 of spades,1,0.0
71,3,0,0,1,1,3,True,True,spades,"['A of diamonds', '10 of spades', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades', '9 of spades', 'J of clubs', '9 of diamonds', '10 of hearts']",10 of diamonds,0,1.0
71,4,0,0,2,1,0,True,True,spades,"['A of diamonds', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades', '9 of spades', 'J of clubs', '9 of diamonds', '10 of hearts', 'A of hearts', 'Q of clubs', 'J of hearts', '10 of spades']",A of diamonds,1,0.0
71,4,0,0,2,1,0,True,True,spades,"['A of diamonds', '10 of diamonds']","['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades', '9 of spades', 'J of clubs', '9 of diamonds', '10 of hearts', 'A of hearts', 'Q of clubs', 'J of hearts', '10 of spades']",10 of diamonds,0,0.0
71,5,1,0,3,1,0,True,True,spades,['10 of diamonds'],"['J of spades', 'A of spades', 'Q of spades', '9 of clubs', 'J of spades', '9 of spades', 'J of clubs', '9 of diamonds', '10 of hearts', 'A of hearts', 'Q of clubs', 'J of hearts', '10 of spades', 'A of diamonds', '9 of hearts', 'K of diamonds', '10 of clubs']",10 of diamonds,1,0.0
72,1,0,0,0,0,3,True,True,clubs,"['A of diamonds', 'J of spades', 'A of clubs', 'A of spades', 'Q of clubs']",['Q of clubs'],A of diamonds,1,1.0
72,1,0,0,0,0,3,True,True,clubs,"['A of diamonds', 'J of spades', 'A of clubs', 'A of spades', 'Q of clubs']",['Q of clubs'],J of spades,0,1.0
72,1,0,0,0,0,3,True,True,clubs,"['A of diamonds', 'J of spades', 'A of clubs', 'A of spades', 'Q of clubs']",['Q of clubs'],A of clubs,0,1.0
72,1,0,0,0,0,3,True,True,clubs,"['A of diamonds', 'J of spades', 'A of clubs', 'A of spades', 'Q of clubs']",['Q of clubs'],A of spades,0,1.0
72,1,0,0,0,0,3,True,True,clubs,"['A of diamonds', 'J of spades', 'A of clubs', 'A of spades', 'Q of clubs']",['Q of clubs'],Q of clubs,0,1.0
72,2,0,0,1,0,2,True,True,clubs,"['J of spades', 'A of clubs', 'A of spades', 'Q of clubs']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds']",J of spades,0,1.0
72,2,0,0,1,0,2,True,True,clubs,"['J of spades', 'A of clubs', 'A of spades', 'Q of clubs']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds']",A of clubs,0,1.0
72,2,0,0,1,0,2,True,True,clubs,"['J of spades', 'A of clubs', 'A of spades', 'Q of clubs']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds']",A of spades,0,1.0
72,2,0,0,1,0,2,True,True,clubs,"['J of spades', 'A of clubs', 'A of spades', 'Q of clubs']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds']",Q of clubs,1,1.0
72,3,0,0,2,0,2,True,True,clubs,"['J of spades', 'A of clubs', 'A of spades']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds', 'J of clubs', 'K of clubs', 'Q of clubs', '9 of clubs']",J of spades,1,1.0
72,3,0,0,2,0,2,True,True,clubs,"['J of spades', 'A of clubs', 'A of spades']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds', 'J of clubs', 'K of clubs', 'Q of clubs', '9 of clubs']",A of clubs,0,1.0
72,3,0,0,2,0,2,True,True,clubs,"['J of spades', 'A of clubs', 'A of spades']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds', 'J of clubs', 'K of clubs', 'Q of clubs', '9 of clubs']",A of spades,0,1.0
72,4,1,0,3,0,0,True,True,clubs,"['A of clubs', 'A of spades']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds', 'J of clubs', 'K of clubs', 'Q of clubs', '9 of clubs', '10 of clubs', 'K of hearts', 'J of spades', '10 of spades']",A of clubs,1,0.0
72,4,1,0,3,0,0,True,True,clubs,"['A of clubs', 'A of spades']","['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds', 'J of clubs', 'K of clubs', 'Q of clubs', '9 of clubs', '10 of clubs', 'K of hearts', 'J of spades', '10 of spades']",A of spades,0,0.0
72,5,1,0,4,0,0,True,True,clubs,['A of spades'],"['Q of clubs', '9 of hearts', 'Q of hearts', '10 of hearts', 'A of diamonds', 'J of clubs', 'K of clubs', 'Q of clubs', '9 of clubs', '10 of clubs', 'K of hearts', 'J of spades', '10 of spades', 'A of clubs', 'J of hearts', '9 of spades', 'K of spades']",A of spades,1,0.0
72,1,2,0,0,0,2,False,False,hearts,"['Q of hearts', '10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']",['K of clubs'],Q of hearts,1,0.0
72,1,2,0,0,0,2,False,False,hearts,"['Q of hearts', '10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']",['K of clubs'],10 of clubs,0,0.0
72,1,2,0,0,0,2,False,False,hearts,"['Q of hearts', '10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']",['K of clubs'],9 of clubs,0,0.0
72,1,2,0,0,0,2,False,False,hearts,"['Q of hearts', '10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']",['K of clubs'],10 of hearts,0,0.0
72,1,2,0,0,0,2,False,False,hearts,"['Q of hearts', '10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']",['K of clubs'],K of spades,0,1.0
72,2,0,0,1,0,2,False,False,hearts,"['10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts']",10 of clubs,0,0.0
72,2,0,0,1,0,2,False,False,hearts,"['10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts']",9 of clubs,0,0.0
72,2,0,0,1,0,2,False,False,hearts,"['10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts']",10 of hearts,1,0.0
72,2,0,0,1,0,2,False,False,hearts,"['10 of clubs', '9 of clubs', '10 of hearts', 'K of spades']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts']",K of spades,0,0.0
72,3,0,0,2,0,2,False,False,hearts,"['10 of clubs', '9 of clubs', 'K of spades']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts', 'J of diamonds', '9 of diamonds', '10 of hearts', 'A of hearts']",10 of clubs,0,0.0
72,3,0,0,2,0,2,False,False,hearts,"['10 of clubs', '9 of clubs', 'K of spades']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts', 'J of diamonds', '9 of diamonds', '10 of hearts', 'A of hearts']",9 of clubs,0,0.0
72,3,0,0,2,0,2,False,False,hearts,"['10 of clubs', '9 of clubs', 'K of spades']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts', 'J of diamonds', '9 of diamonds', '10 of hearts', 'A of hearts']",K of spades,1,0.0
72,4,0,0,2,1,3,False,False,hearts,"['10 of clubs', '9 of clubs']","['K of clubs', 'K of hearts', '9 of spades', 'Q of hearts', '9 of hearts', 'J of diamonds', '9 of diamonds', '10 of hearts', 'A of hearts', 'A of spades', 'Q of spades', 'K of spades', 'J of hearts']",10 of clubs,0,0.0
